"Date","cycle","u_t","residuals"
"1998M12",-2065.34032721841,-790.89650995532,-569.859778502951
"1999M01",-1678.92324406753,-642.922871701353,-113.345962915398
"1999M02",-1327.92750604339,-508.51339905703,-124.485700243679
"1999M03",-952.163804694898,-364.61934147831,152.976126089465
"1999M04",-872.51258521647,-334.117893039536,-180.583943237432
"1999M05",-589.99694586013,-225.932026415,360.009094787635
"1999M06",-811.033252527345,-310.575143683696,-518.945693312511
"1999M07",-325.103318673843,-124.494291195257,-228.502645558809
"1999M08",401.837300216913,153.8786194813,115.379796307094
"1999M09",957.485557174819,366.657240708644,281.960517889199
"1999M10",1223.78530463342,468.633432279283,-132.762429164933
"1999M11",1823.27300702052,698.199826413294,510.15035077667
"1999M12",1925.84568597556,737.478763997189,142.422236720761
"2000M01",2118.31629467418,811.1830008644,-652.337479424674
"2000M02",3426.08292637106,1311.97604267659,706.615156232352
"2000M03",4014.34732928824,1537.24461322,1231.28105059116
"2000M04",3420.70481582207,1309.91656182141,-289.051246625361
"2000M05",3779.79972346696,1447.42751120647,1980.6246812111
"2000M06",2014.08999539025,771.270829846933,-623.497528585934
"2000M07",1718.32440963741,658.011060280597,191.668988793188
"2000M08",1508.30620343671,577.58718818446,-383.921441685914
"2000M09",2084.02535533989,798.051710158864,1389.19501794018
"2000M10",1065.14020573412,407.882255639082,-161.967944765942
"2000M11",664.233014563025,254.359809902382,-54.9934990717495
"2000M12",572.347823096929,219.173513344185,359.577645976337
"2001M01",182.253547350459,69.7917397083834,262.991556517412
"2001M02",-363.205312925409,-139.084978201541,61.8816494906416
"2001M03",-833.155664256466,-319.046647385907,-384.06514410661
"2001M04",-720.891610659093,-276.056517859322,-426.791405453451
"2001M05",-78.9808274793629,-30.2447301220036,852.950980857355
"2001M06",-592.845427628247,-227.022817244669,321.160198592796
"2001M07",-1396.59691459609,-534.809498953636,-145.696871134551
"2001M08",-1918.05221744912,-734.494351706013,48.7427653808431
"2001M09",-2522.84748904302,-966.093213761503,-276.678859389503
"2001M10",-2841.48408244724,-1088.11115257106,-475.909255368774
"2001M11",-2711.50388431548,-1038.3368448161,-130.529501709737
"2001M12",-2655.46685627061,-1016.87815864952,-627.946875098008
"2002M01",-2011.8720378373,-770.421490459742,411.041223553177
"2002M02",-2168.05797882683,-830.230963022103,-496.468900005627
"2002M03",-1808.63770534657,-692.595418818319,-74.440099033763
"2002M04",-1543.39751466104,-591.024971396905,375.175912936894
"2002M05",-1902.40974849718,-728.504261870392,-466.989007379738
"2002M06",-1712.8048396503,-655.897409284813,153.795960945345
"2002M07",-1865.59854182816,-714.407865989242,283.201915850397
"2002M08",-2473.60339265234,-947.235796677248,-315.284657777466
"2002M09",-2739.69753469336,-1049.13325419856,-309.143619381811
"2002M10",-2771.4200240755,-1061.28098879164,-430.302006792844
"2002M11",-2464.59877728284,-943.787590696191,299.695980333024
"2002M12",-2794.66032638436,-1070.18057485218,-857.416769096562
"2003M01",-2177.65218648374,-833.904946070627,-32.0305269396288
"2003M02",-1802.98030894765,-690.428988904387,508.98909678802
"2003M03",-2275.81384227105,-871.494736939709,124.92712317868
"2003M04",-2979.34302306341,-1140.90252722374,-763.744655934796
"2003M05",-2799.73552764273,-1072.12406034446,-294.972339702044
"2003M06",-2502.36404356807,-958.249331896368,290.447491503562
"2003M07",-2832.17665550241,-1084.54698864596,-611.084146477869
"2003M08",-2536.09413974331,-971.165854657237,-242.144286949121
"2003M09",-2185.25141937368,-836.814978229389,-538.107869506306
"2003M10",-1371.5098488482,-525.202717696551,-146.333837261798
"2003M11",-604.956921114385,-231.660763738182,-912.155545479966
"2003M12",1193.86145351803,457.174463943803,590.226718767886
"2004M01",2076.61303261742,795.213252934836,1148.82010855048
"2004M02",1610.0593618577,616.552300525282,1249.4886875818
"2004M03",-108.766036335514,-41.6506071206611,-105.080894364462
"2004M04",-1267.65906283466,-485.434344837223,814.462348564529
"2004M05",-3292.57777926776,-1260.85189935089,-3111.62600699224
"2004M06",-1175.22846594312,-450.039192023323,346.268442464866
"2004M07",14.1450025239166,5.41665360523985,2078.76828662051
"2004M08",-1632.24118036127,-625.046553316325,-536.811548488168
"2004M09",-2345.39093023677,-898.138421430709,-1218.81171359773
"2004M10",-1518.15856828715,-581.360029334332,962.866056432506
"2004M11",-2184.41631854464,-836.49518670523,-78.7195564786489
"2004M12",-2769.4306908551,-1060.51919826229,-865.117213011977
"2005M01",-2342.19634000019,-896.91509264777,-288.026762380191
"2005M02",-1806.86055169755,-691.914879829109,-173.163062251773
"2005M03",-1274.68753916227,-488.125812836251,561.362925384508
